Language,Source,Date,Text
Kazakh,kaz.gazeta.kz,2012/02/01,"Күнкөріс шегінде ет пен балық сатып алу шығыны өткен айда 23,4%, сүт, майлы өнімдер мен жұмыртқа - 16,8%, жеміс-жидек, көкөніс - 9,6%, нан және жарма өнімдері - 8%, қант, шай және дәмдеуіштер - 2,2% құрады."
Kazakh,kaz.gazeta.kz,2012/03/28,- Қылмыстық Кодекс бойынша қызметке салғырт қарағандары колония бастығы мен екі орынбасары 8 жылға дейін бас бостандықтарынан айырылуы керек. Іс 20 томды құрайды. Куәгерлердің саны 100 адамға жетеді. Оның басым көпшілігі түрмедегі жазасын өтеушілер.
Kazakh,egemen.kz,2011/07/09,"Сыпайы махаббат ауланы жағалайды,"
Kazakh,egemen.kz,2010/05/15,Құмның іші байлығын байқалтып тұр.
Kazakh,zhasalash.kz,2011/05/17,Бейшара – Қазақстан футболының ұлттық құрама командасы.
Kazakh,egemen.kz,2012/01/07,"Монета 925 сынамды күмістен дайындалған, массасы – 31,1 грамм, диаметрі – 38,61 мм, дайындалу сапасы – «proof», таралымы – 5 мың дана."
Kazakh,egemen.kz,2012/03/21,Иншалла!
Kazakh,egemen.kz,2010/08/25,"Бұл әдіс мемлекеттік және орыс тілдерінде ресми аударма нұсқасы болған және халықаралық, өңірлік және ұлттық стандартқа редакциялық өзгерістер енгізу қажеттігі болмаған жағдайда мемлекеттік стандартқа сәйкестіктің балама деңгейімен халықаралық, өңірлік және ұлттық стандарт үшін қолданылады."
Kazakh,egemen.kz,2011/06/22,"Отанға, ел мен жерге деген сүйіспеншілік, адамгершілік, азаматтық таразы басына түскен қилы жағдайлардан сүрінбей, адаспай, ары мен ожданына, абыройына дақ түсірмей өту – адам баласы үшін өте үлкен сын. Софы Сматаев өз шығармашылығының мазмұнын, кейіпкерлерінің болмысын осындай сындарлы сынға сай саралайды. Автордың әр шығармасы осындай айрықша сын алаңы іспетті. Жазушы кейпкерлерінің осы алаңдағы тағдыр-талайы, адамгершілік асыл қасиеттері, қайғысы мен қуанышы, махаббаты мен машақаты оқушыларының ең бір аяулы сезімін толқытады, өмірдің мәні мен мағынасының, қадірі мен қасиетінің ақтық ақиқаты туралы ойын оятады."
Kazakh,1tv.kz,2012/01/27,Жаназаға қатысушылар отбасымен бірге кісі қолынан қаза тапқан өздерімен діндес Мұхаммед әл-Мәлікті жерлеуге жиналған. Шабуыл марқұмның денесін зиратқа алып бара жатқан кезде жасалды.
Kazakh,akorda.kz,2011/09/30,"Шәкірттерін білім нәрімен сусындатып, жақсы қасиеттерді бойына дарытатын ұстазға деген халқымыздың құрметі қашан да ерекше. Өйткені, қоғамның басты байлығы – адам болса, сол «адамның адамшылығы жақсы ұстаздан» дейді дана Абай."
Kazakh,egemen.kz,2008/10/10,"Келесі кезекте облыстық табиғи ресурстар және табиғат пайдалануды реттеу басқармасының бастығы Ибрагим Әбибуллаев экологиялық апат аймағында отырған тұрғындар үшін жасыл желек отырғызудың маңызы зор екенін айта келіп, Арал теңізінің құрғаған табанына түрлі өсімдіктер мен бұталар егуден бастап, облыс аумағында “жасыл белдеу” жасау турасында қолға алынып жатқан жұмыстар туралы кеңінен әңгімеледі."
Kazakh,egemen.kz,2008/10/07,"– Жұмысқа уақтылы келетін мен саған неміс емеспін, – деп алшаң басып, кете барыпты."
Kazakh,egemen.kz,2011/12/15,"Шығарып салуға қаламгерлер қауымынан келген адам болмады. «Батпағы белуардан, масасы бармақтай» деп Ақмоланы ұнатпайтындары осы тұста айқын сезілді-ау деймін іштей. Олар тұрмақ, баратындардың тізіміне іліге тұрып, өз еркімен бас тартып, Алматыда қалып қойғандар қаншама! Тіпті, менің беделді бастығым Зейнолла Серікқалиевтің осынау ұлы көшке ермегеніне таң-тамаша болғаным рас."
Kazakh,egemen.kz,2011/01/22,"Зере ел шабысын әңгіме еткенде, сол істердің бәрін ел басына әлек салған, ұлардай шулатқан кесел күндей айтатын. Кішкентай күнінен ертек-әңгімені көп сүйетін бала осы жазда, тіпті көп есітіп, көп біліп алған сияқты», – деп келетін жолдар бар ғой. Бұл бала Абайдың дана Абайға айналуына әсер еткен детальдардың бірегейі десек те болады.. Осы детальдың өзі-ақ, «Әже» тұлғасының қоғамдағы рөлін айшықтап, жеріне жеткізе бейнелеп тұр."
Kazakh,egemen.kz,2009/12/23,Қазақстан Республикасының кейбір заңнамалық актілеріне білікті заң көмегін қамтамасыз ету мәселелері бойынша өзгерістер мен толықтырулар енгізу туралы
Kazakh,egemen.kz,2010/08/28,1) осы Ереженің 3-тарауында көрсетілген функцияларды орындамаған кезде;
Kazakh,egemen.kz,2011/12/01,Көңілінің өзені тұнып аққан.
Kazakh,kaz.gazeta.kz,2012/03/20,19 наурыз күні Орал қаласындағы Шаған тұйық көшесіндегі 3-үйде өрт оқиғасы орын алды.
Kazakh,egemen.kz,2011/11/24,"Соңғы жылдары жүргізілген талдаулар нәтижесі мал шаруашылығы саласының ең осал тұсы мал азығы қорының тапшылығы мен сапасының төмендігі екендігін көрсетті. Қазіргі таңда бір бас ірі қара малға шаққанда 14 центнер азықтық бірлік көлемінде жемшөп өндіріледі, бұл зоотехникалық нормадан 2-3 есе аз. Кеңес дәуірінде мал азығы дақылдарын өндіруге егістік алқаптың 30 пайыздан астамы қолданылса, бүгінде бұл көрсеткіш 11 пайыздан аспайды. Негізгі кедергілердің бірі – өсірілетін малазықтық дақылдар түрлерінің шектеулілігі мен өнімділіктерінің төмендігі. Өз кезегінде, ақуызға бай, қуаттылығы мол, шырынды және құрама азықтар үлесінің аз болуы мал басын зоотехникалық нормаларға сай азықтандыруға қолбайлау болып отыр."
Kazakh,1tv.kz,2012/03/29,Филиппин
Kazakh,egemen.kz,2008/12/05,"Енді сұрағыңа орай жауап берейін. Иә, 90-жылдардың ортасында елімізде үлкен қиындықтар болды. Халықтың қаражаты тапшы, қазіргідей көптеген жәрдемақылардың түрлері жоқ еді. Сол кезде ескі жүйедегі өндіріс орындары тоқтап қалып жатты. Сондай қиындықтарды ел болып жеңіп шықтық."
Kazakh,newskaz.kz,2012/03/29,Алтын 49 келідегі Азамат Исақұловқа бұйырды. ол финалда белоруссиялық Александр Александровты ұтты. 52 келіде Нұрсұлтан Көшеғұлов қоланы қанағат тұтты. Ол жартылай финалда Рафаль Каксорға (Польша) жол берді. 56 келіде Қайрат Ералиев ширек финалда ресейлік әлем чемпионы Сергей Водопьяновтан ұтылды – 11:16. Әйелдер арасында 75 келіде шаршы алаңға шыққан Марина Вольнова да ширек финалда жарысты аяқтады. Ол поляк Биета Лесникке есе жіберді – 16:18.
Kazakh,egemen.kz,2010/06/11,– Қазақ болсаң дұрыс екен. Горновойсың ғой.
Kazakh,egemen.kz,2009/12/01,"“Түркістан” газетінің биылғы 24 қыркүйек күнгі санында жарияланған мақалада: “Нұрлы көш” бағдарламасы бойынша салынып жатқан Көкшетау қаласының жанындағы Қызылжар ауылындағы 270 үй мен Курчатов қаласында күрделі жөндеуден өткен 200 үйдің бос қалуы қаупі туындап тұр” деп ашық жазылған. “Жас Алашта” (18 тамыз, 2009) “Нұрлы көш” нұрлантып тұрған жоқ” деген бүтіндей бір беттік ойлы мақала жарияланды."
Kazakh,kaz.gazeta.kz,2012/01/11,"«Ішкі істер органдары 10 мен 20 қаңтар аралығында Парламент сайлауына дайындық және оларды өткізу кезеңінде құқықтық тәртіпті әрі азаматтардың қауіпсіздігін қамтамасыз ету мақсатында қызмет атқарудың күшейтілген түріне ауыстырылды», - деді Н. Ораз."
Kazakh,egemen.kz,2011/09/20,"Мен Сәуле апайға көз қиығын салып едім, апамыз үнсіз бас изеді."
Kazakh,egemen.kz,2010/06/15,"4. Тараптар өңірдегі осы заманғы қыр көрсетулер мен қауіпсіздікке төнген қатерлерге қарсы тұруға бағытталған жоғары деңгейдегі өзара ықпалдастықты қолдайды, консультациялар өткізеді және бірлескен шешімдер қабылдайды, Тараптар халықаралық және өңірлік істердегі ынтымақтастықты кеңейтуге, екі мемлекеттің дамуы үшін қолайлы халықаралық жағдай жасауға жәрдемдесуге ниетті. Өңірдегі және жалпы әлемдегі бейбітшілікке, тұрақтылық пен дамуға жәрдемдесу үшін Біріккен Ұлттар Ұйымы, Шанхай ынтымақтастық ұйымы, Азиядағы өзара іс-қимыл және сенім шаралары жөніндегі кеңес және басқа да көпжақты форматтар шеңберіндегі үйлестіру мен өзара ықпалдастықты нығайтады. Екі мемлекеттің 2010 жылғы 8 маусымда Ыстамбұлда өткен АӨСШК-нің 3-ші Саммитінің және 2010 жылғы 10-11 маусымда Ташкенттегі ШЫҰ-ға мүше мемлекеттер басшыларының Кеңесін табысты өткізуге қосқан маңызды үлестерін атап өтеді."
Kazakh,egemen.kz,2012/03/08,"Ал бұлардың одан кейінгі өмір жолдары барша жас мамандарға ортақ соқпақ. Жетпісінші жылдардың басында Киев мемлекеттік университетінің аспирантурасында оқыған Серікбай Сәлімбекұлы бүгінде ғылым докторы, кафедра меңгерушісі."
Kazakh,inform.kz,2011/05/06,"Шара жыл сайын «Нұр Отан» партиясының елордалық филиалының ұжымымен дәстүрлі түрде ұйымдастырылып келеді. Филиал төрағасының орынбасары Мұхтар Еркетаевтың айтуынша, биыл партия өкілдері 4-7 мамыр аралығында «Ардагерлерді ардақтайық» акциясының аясында Астанадағы 458 соғыс ардагері мен тыл еңбеккерінің үйлерінде болып, оларға үлкен қамқорлық көрсетті."
Kazakh,egemen.kz,2012/03/07,"Бұл әлгіндегі айтқан жылжымайтын, тұрақты отыратын малшы үйіне арналған үлгі. Ал біздің негізгі жасағымыз келіп жүргені – жылжымалы үлгі. Біз облыстың әр аудандарындағы малшылармен, шаруа қожалықтарының басшыларымен сөйлесіп, ақылдасқанымызда, олар осы жылжымалы үлгіні қолайлады. Бұл жобаны іске асыру туралы өзіміздің ұсыныстарымызды Ауыл шаруашылығы министрлігіне, басқа да тиісті жоғары орындарға тапсырдық."
Kazakh,bnews.kz,2011/11/22,"Коммуналдық қызметтерді интернет арқылы қалай төлеуге болатыны сол жерде журналистерге көрсетілді. Қарызды қарап шығып, қажетті төлемді енгізуге 5 минут уақыт жеткілікті."
Kazakh,kaz.gazeta.kz,2012/02/11,"Өз кезегінде К. Фэйрфакс, Қазақстандағы сот реформасының барысы қатты қызықтыратындығын атап өтті. Елші сонымен қатар Қазақстандағы дауларды сотта қаралғанға дейінгі уақытта реттеу мәселелері жөнінде сұрады. Сондай-ақ ол Қазақстанның қарқынды дамып келе жатқан ел екендігін және халқымыздың қонақжайлығын тілге тиек ете отырып, болашақта міндетті түрде қазақ тілін меңгеруге тырысатындығын жеткізді. Кездесу соңында тараптар бүгінгідей кездесулердің екі ел арасындағы ынтымақтастықты арттыра түсуге ықпал ететіндігін атап өтті."
Kazakh,egemen.kz,2010/01/26,"Олар біздегідей тау-тау күл үйіп тастамайды, шағын зауыттар арқылы көмір қалдықтарын өңдеп, бірі цемент, бірі плита, әк кірпіш, құрыш өндірумен айналысады. Экологияға, айнала қоршаған ортаға еш зияны да тимейді."
Kazakh,egemen.kz,2011/02/03,"– Мен бүкіл әлемде оның ішінде Азияның да қысқы спорт түрлеріне қызығушылық танытып жатқанына қуаныштымын. Астанада өткен Азия ойындарының ашылу рәсіміне қатыстым. Ашылу салтанаты маған өте ұнады. Азиаданың ұйымдастыру шараларының өзі – айтары жоқ, өте жоғары деңгейде. «Астана-Арена» стадионы таңдандырды."
Kazakh,inform.kz,2011/04/15,деп хабарлайды Павлодар облыстық Қазақстан халқы Ассамблеясы жастар бірлестігі үйлестіру кеңесінің төрағасы Наталья Нефедова.
Kazakh,1tv.kz,2012/02/10,"Арнайы әскери шеруден кейін бөлімшелер шартты түрде соғыс аумағына барып, жаттығуға кіріседі. Онда дұшпаннан қорғану тәсілдерін, жауға қарсы түнде тойтарыс берудің амалдарын пысықтайды. Бұған қоса, оқу-жаттығу шараларына қорғанысты ұйымдастыру, заңсыз құрылған қылмыстық топтарды жою міндеттері де енгізілген."
Kazakh,egemen.kz,2008/11/29,"Алғашқы күннен мемлекеттік құрылымның керуен көшін түзу жолға салған Президенттің көрегендігі елдік тұғырымызды шайқамай, жала-пәлеге жолықтырмай өркендеудің озық үлгісі негізінде бүгінгі күнге жеткізді. Дүние жүзі қазақты таныды. Қазақстанды білді."
Kazakh,egemen.kz,2011/12/12,"Елдің ішкі дамуы сыртқы саясатпен тығыз байланысты. Қазақстан егемендігін алған кезден бастап көршілес елдерімен мәңгілік достық қарым-қатынас орнатуды, еш уақытта дау-жанжал тудыратын жағдайларға жол бермеуді басты назарда ұстады. Осы орайда мемлекеттік шекаралар айқындалды. Ішкі және сыртқы саясатта өте сақтық, талғампаздығымен танылған Қытаймен, әлемдегі алпауыт елдің бірі болып табылатын Ресей Федерациясымен шекараларымызды айқындап алдық. Сондай-ақ Қырғыз Республикасы, Өзбекстан, Түркіменстанмен шекара сызықтарын белгіліп, ынтымақтастық байланысымызды өркениетті жолмен дамыта түстік."
Kazakh,egemen.kz,2011/05/25,"Министрдің айтуынша, бағаны тұрақтандыру жөніндегі шаралар оны белгілі бір деңгейде қатаң түрде байлап қоюға емес, бұл мәселеде азық-түлік бағаларының әлемдік деңгейдегі қозғалысын ескере отырып, оны ішкі рынок тұтынушыларының, былайша айтқанда, халықтың мүддесіне сәйкес реттеу тетіктерін іске қосуға бағытталған. Яғни шараларды әзірлеген кезде тұтынушылармен қатар, азық-түлікті өндірушілер мүддесі де ескерілген."
Kazakh,egemen.kz,2010/09/21,Өзендер өрнектеген Өскемен қонақтарды қайран қалдырды
Kazakh,kaz.gazeta.kz,2012/02/15,"«Дәстүр бойынша конференцияда әлемдік қаржы жүйесін жетілдіру мәселелері қаралады. Аймақтық рецессияларға төтеп беру, сондай-ақ бұған дейін Астана экономикалық форумының төртінші отырысында көтерілген баламалы, аймақтық және әлемдік валюталарды енгізу мәселесі талқыға салынады», - деп атап көрсетті М.Қарымсақов."
Kazakh,egemen.kz,2010/08/06,"2 Алматы қаласы 268087 19,4"
Kazakh,egemen.kz,2012/01/02,Қорасанға қой айтып
Kazakh,egemen.kz,2011/07/27,"Имам әл-Матуриди бұл жөніндегі ойын былайша сабақтайды: «Күнәһар мұсылмандардың ақыреттегі жағдайын Аллаға қалдырғанымыз жөн. Егер Алла қаласа рахым етіп, күнәһар пендесін кешіреді. Қаласа күнәсіне қарай азаптайды. Бірақ Өзіне иман келтірген адамды тозақта мәңгі азаптамайтыны анық. Осылай ойлағанда адам «үміт» пен «қорқыныш» арасында күн кешеді. Себебі, Алла кішкентай бір күнә үшін рахым етпей, пендесін азаптауы немесе үлкен күнә жасаған пендесін кешіруі мүмкін. Алла Құран Кәрімде: «Алла өзіне ортақ қосқанды жарылқамайды да, бұдан өзге күнә жасаушыларды кешіреді. Кімде-кім Аллаға серік қосса, расында, үлкен күнә жасаған болады» («Ниса» сүресі, 48-аят) деп Өзіне серік қосушыларды ғана кешірмейтінін айтқан."
Kazakh,egemen.kz,2010/09/08,"Азиада – әлем алдында өзінің беделі бар Олимпиялық ойын болғандықтан, Азия Олимпия кеңесінің де дайындық жұмыстарындағы біраз ұсыныстарына құлақ түрген абзал. Мәселен, аталмыш кеңес Астана дирекциясына қысқы Азиада оның тарихында бұрын-соңды болмаған эстафета алауын өткізуді тапсырып отыр. Жоспар бойынша 2010 жылғы 31 желтоқсаннан 2011 жылдың 1 қаңтарына қараған түні Азия Олимпиялық кеңесінің штаб-пәтері орналасқан Әл-Кувейтте олимпиялық эстафетаның алауы жағылады. Бұл салтанатты шара барлық республикалық телеарналардан тікелей трансляцияланады. Алау 2 қаңтар күні VІ Қысқы Азия ойындары өткен Чаньчунь қаласына жеткізіліп, келесі күні, яғни 3 қаңтарда Алматыға әкелінеді. Эстафета алауын салтанатты қарсы алу шарасы еліміздің басқа да аймақтарына кезекпен жіберіледі. 27 күн бойы алау Қазақстанды аралап, 30 қаңтар күні Астанаға жеткізіледі. Елорда көшелерінен өтіп, “Астана-Арена” стадионында Азиаданың ашылу салтанатында бұл эстафета өз мәресіне жетеді. Азиада алауы эстафетасына 2030 адам қатысады деген әңгіме бар."
Kazakh,kaz.gazeta.kz,2012/03/15,"Алматы қаласында туған. Алматы мемлекеттік консерваториясын, Мәскеу мемлекеттік консерваториясын бітірген. 1983 жылы Қазақ мемлекеттік филармониясының жеке дауыстағы орындаушысы болған. 1984-1997 жылдары Алматы мемлекеттік консерваториясында педагогикалық қызметпен шұғылданған. 1998 жылдан Астана қаласындағы Қазақ ұлттық музыка академиясының ректоры. Ол «Солистер академиясы» мемлекеттік камералық оркестрін ұйымдастырып, көркемдік жетекшісі болған. Мұсақожаевның репертуарында жеке скрипкаға арналған И.Бах пен Э.Изаидың сонаталары, В.Моцарт, И.Брамс, Г.Венявский, П.Чайковский, т.б. композиторлардың концерттік шығармалары, сондай-ақ Қазақстан композиторлары Е.Брусиловский, Ғ.Жұбанова, С.Мұхамеджанов, Е.Рахмадиев, М.Төлебаев, т.б. туындылары бар. Оның өнері үздік орындаушылық шеберлігімен әрі жоғары музыкалық талғамымен ерекшеленеді. 1976 жылдан концерттер берумен белсене айналысып, бірқатар шет елдерде өнер көрсеткен. Венгрияда, Югославияда, Болгарияда, Германияда және Норвегияда өткен Қаззақстан мәдениеті күндеріне қатысқан. Ол скрипкашылардың халықаралық жастар байқауының, П.Паганини атындағы халықаралық байқауының дипломанты және скрипкашылардың халықаралық байқауының лауреаты, Жастар мен студентгердің дүниежүзілік фестивальдарының дипломанты болған."
Kazakh,egemen.kz,2008/11/28,"Бұл маңызды шараға теледидардан басқа баспасөз құралдары да кеңінен тартылған. Мәселен, бірқатар беделді республикалық газеттер мен журналдарда тұтынушылардың өз құқығын қалай қорғауы қажеттігі, отбасылық бюджетті қалай жоспарлауға болатындығы, қалайша дұрыс несие таңдап алуға болатындығы туралы және басқа да қаржылық сауат ашу мақсатындағы ағартушылық мақалалар жарияланып тұрады. Бүгінгі күнге дейін “Наши деньги в Центральном Азии”, “Личные деньги”, “Финансовый обозреватель” журналдарымен біріккен жобалар жарыққа шыға бастады. Ал балалар үшін жасөспірімдерге арналған “Карман” деген алғашқы журнал шығарылды."
Kazakh,egemen.kz,2011/04/01,Бүгінгі әншілердің долларсыз дауысы шықпайды.
Kazakh,egemen.kz,2009/10/06,"– Оған ақшамен және өзге мүлікпен операцияға куәгер немесе дәнекер болған жеке және заңды тұлғалар жатады. Олар – банктер, банк операцияларының жекелеген түрлерін жүзеге асыратын ұйымдар, биржалар, сақтандыру ұйымдары, сақтандыру брокерлері, жинақтаушы зейнетақы қорлары, бағалы қағаздар рыногының кәсіби қатысушылары, орталық депозитарий, ақшамен және өзге мүлікпен нотариаттық іс-қимылды жүзеге асыратын нотариустар, адвокаттар, заң мәселелері бойынша басқа да тәуелсіз мамандар қызмет ететін жылжымайтын мүлікті сатып алуға және сатуға, клиенттің ақшасын, бағалы қағаздарын немесе өзге мүлкі мен банктік шоттарды немесе бағалы қағаздар шоттарын басқаруға, компанияларды құру, олардың жұмыс істеуін немесе оларды басқаруды қамтамасыз ету үшін қаражат жинақтауға, заңды тұлғаларды не құрылымдарды құруға, олардың жұмыс істеуіне немесе оларды басқаруға және кәсіпорындарды сатып алуға-сатуға қатысты клиенттің атынан немесе оның тапсырмасы бойынша ақшамен және өзге мүлікпен операцияларға қатысқан кездегі жағдайларға байланысты атқарылатын жұмыстар мен аудиторлық ұйымдар, ойын бизнесі мен лотереяларды ұйымдастырушылар, ақша аударымы қызметін көрсететін пошта операторлары жатады."
Kazakh,egemen.kz,2011/06/22,"– Тағы да ой арпалысына ұрынғалы тұр екенсіз. Ой арпалысы бейнелі өнер – кино үшін өте ауыр арпалыс. Мен осы әңгімедегі кейбір сынымды сіздің фильмдеріңіздегі бұрынғы ғажайып лиризмді, тәтті мұңды, жылы юморды сағынғандықтан айтып едім, айып көрмеңіз. Қалай дегенде де, қазақ өнерінде сіздің орныңыз бөлекше. Жақсылық, сәттілік тілеймін."
Kazakh,egemen.kz,2011/04/13,4. Осы бұйрық алгаш ресми жарияланған күнінен бастап күнтізбелік он күн өткен соң қолданысқа еңгізіледі.
Kazakh,inform.kz,2011/12/28,"Атап айтқанда, медальдар ӘР сыртқы істер министрі Эльмар Мамедьяровқа ӘР өнеркәсіп және энергетика министрі Натиг Әлиевке, төтенше жағдайлар министрі Кямалетдин Гейдаровқа және елдің Жазушылар одағының төрағасы Анар Рзаевқа тапсырылды."
Kazakh,bnews.kz,2011/12/12,"Қазіргі уақытта көптеген қазақстандықтар жеке іс ашу қажеттілігі мен мүмкіндігі жайында жиі ойлана бастады. Мемлекеттік қолдау да шағын және орта бизнесті дамытуға бағытталған, қажетсіз кедергілер алынып тасталып, ішкі инвестициялық климат біраз жақсарды. Алайда, кез келген жаңадан іс бастаған кәсіпкер өз мүмкіндік шынайы бағалай алмайды және оның нарық ортасында өз орнын таба білуі де екіталай. Алғашқы капиталдарын ұлы күйзеліс кезінде тауып үлгерген АҚШ пен Еуропаның бірқатар бизнесмендерін алып қарасақ, олардың көбі бірегей сала бойынша табыс тапқан: бірі автоматтандырылған дәретхана қағазын ойлап тапса, келесісі – шарикті қалам, үшіншісі – шығару құқығы жыл сайын он миллиондаған доллар көлемінде табыс әкелетін қандайда бір қондырғы. Мәселен, азық-түлік қалдықтарын сапалы, адамдар мен қоршаған орта үшін залалсыз тыңайтқыш ретінде қайта өңдеп шығару. Қайта өңдеу уақытына бар-жоғы бір ай уақыт жұмсалады, бұл жерде қалдықтардың сізге тегін келетінін тағы ескеріп өткен жөн. Америкалықтар осы әдіспен он жылдар бойы миллиондаған табыс табуда және кезінде істен шыққан арнайы теміржол цистерналарын сатып алғандар бүгін бірнеше үлкен қалаларды тұрмыстық қоқыстан тазартып, бірқатар америкалық шаруа қожалықтарын жақсы өніммен қамтамасыз ете алатын ірі зауыттардың қожайындары болып отыр. Қазақстанның дамып келе жатқан ауыл шаруашылығын ескеретін болсақ, аталмыш өнімге нарықтан әркез орын табылады. Осы жерде шығатын қорытынды біреу – сәтті бизнес үшін бірегей бизнес-идея мен оны жүзеге асыратын қабілеттілік қажет."
Kazakh,egemen.kz,2012/01/12,"Біз жемқорлыққа, әділетсіздікке, озбырлыққа әрдайым оппозиция болдық және бола да береміз."
Kazakh,egemen.kz,2010/06/05,"Шынында да “Ел Басы” мәртебесін заңдармен, заңнамалық актілермен немесе өзге де құжаттармен бекіту мүмкін емес. Осы тұрғыдан келгенде Қазақстан халқы, әлемдік қоғамдастық Нұрсұлтан Әбішұлы Назарбаевты онсыз да толық мәнінде Қазақстанның көшбасшысы санайды."
Kazakh,egemen.kz,2011/12/31,Ақыл ШАЙМҰРАТОВА.
Kazakh,egemen.kz,2011/06/22,Кеше Президент жанындағы Мемлекеттік басқару академиясында Мемлекеттік саясаттың ұлттық мектебін (МСҰМ) бітірушілерге диплом тапсыру салтанаты болды.
Kazakh,zhasalash.kz,2011/11/17,Құстардың тарап кеткен думан әнi...
Kazakh,egemen.kz,2011/09/03,Шыққанда төгілген күлкіңмен
Kazakh,egemen.kz,2011/01/19,"Азиаданың алау құтысын олимпиялық ойындардың атрибуттарымен айналысатын қытайлық компания әзірледі. Қазіргі таңда мұндай атрибуттарды жасайтын төрт компания бар. Олардың екеуі Италия мен АҚШ-та болса, тағы екеуі Қытайда. Енді алау құтысының пішініне келсек, оның ұзындығы 65-66 см. Алау құтысының сыртқы келбеті көнеліктің рухын көрсетсе, іші заманауи технологиялық құрылымдардан тұрады. Алауды қақ ортасынан бұрап ашуға да болады, оның жоғарғы жағынан шағын, жану ұзақтығы 1 сағатқа дейін жететін газ баллоны бекітілген. Бұл алғашқы Азиада алауы болғандықтан, оның Бейжің Олимпиадасы алауына ұқсас жерлері көп болды. Оның үстіне алауды қытайлық компания өздеріне ұқсатып жасағаны да көзге бірден ұрады. Бірақ, қытайлық алаудың Азиада алауынан бір ерекшелігі, оның салмағы 985 грамм болды. Ал Азиада алауының салмағы алғашқыда 2 кг.-нан асып кеткен еді. Ол кейін 1,850 грамға түсірілді. Одан кейін алаудың салмағын барынша азайту керек болған соң, газ баллонының ұзындығы да қысқартылды. Сөйтіп, алау құтысының салмағы 1, 700 грамм болды."
Kazakh,egemen.kz,2010/12/02,ЕҚЫҰ құрылымын энергетикалық қауіпсіздік және экономикалық өзара іс-қимыл жөніндегі кеңестермен толықтырған орынды.
Kazakh,egemen.kz,2009/12/05,"Ол алғашқы күні Петропавл қаласындағы №17 ұлттық жаңғыру мектебіне ат басын тіреді. Ана тілдерінде білім алып жатқан түрлі ұлт балаларымен, мұғалімдер ұжымымен кездесті. “Абылайхан резиденциясы” мұражай кешенін аралап, құнды жәдігерлерге қызығушылық білдірді. “Тайга” базарында болып, қолжетімді азық-түлік өнімдерінің молдығына назар аударды. №2 аурухана жанындағы кардиологиялық орталықтың жұмысымен танысып, науқастардың денсаулығын сұрастырып білді."
Kazakh,egemen.kz,2009/11/24,"Екіншіден, Қазақ елінің өзге этнос өкілдерінің, әсіресе соңғы жылдары қазақ тіліне, ислам дініне деген ынталары аңғарылады. Сондықтан шынайы ақпарат алғысы келген өзге этнос өкілдері жалпы ислам және еліміздегі ислам діні туралы мағлұмат алуына мүмкіндік жасалып отырғанын айтпақпын."
Kazakh,egemen.kz,2008/11/11,"Мемлекет басшысының тапсырмасына сәйкес халықаралық стандарттарға сәйкестендіру мақсатында бюджет жобасында ветеринарлық қауіпсіздікті қамтамасыз ету, оның ішінде ветеринарлық және генетикалық түрлендірілген организмдерді зерттеу жөніндегі зертхана объектілерін салу жөнінде тиісті іс-шаралар көзделген."
Kazakh,bnews.kz,2011/11/11,"Елімізде бұл мәселені шешуге талпыныстар жасалып жатыр. Әсіресе «Саламатты Қазақстан» 2011-2015 жылдар бағдарламасы бұл бағытта бірталай істің қолға алынуына ықпал етті. Мектептермен қатар, мектепке дейінгі мекемелерде де психологиялық тестілеу тәжірибесі жүргізілуде."
Kazakh,egemen.kz,2012/03/07,"Қазір батыс өңірінде Ресейдің көршілес облыстарымен байланыс қайтадан жанданып, қарқын ала түсті. Біздің шығарған өнімдерімізді ресейліктер тұтынуда, өз кезегінде бізде шығарылмайтын олардың тауарлары облыс жұртшылығына жетуде. Шекаралас аудандар өзара қарым-қатынасты дамыту үстінде."
Kazakh,egemen.kz,2010/08/20,"Ал енді қазір, яғни ХХІ ғасырда адам үшін бір нәрсені білмей, ойланбай жұмыс істеу мүмкін еместей жағдай қалыптасып келеді. Дене еңбегіне қарағанда ой еңбегі әлдеқайда басым түсуде және бұл үдеріс өте жылдам жүзеге асуда. Мәселен, ХХ ғасырдың соңына дейін дұрыс білім алмай-ақ өмір сүре беруге болатын. Ал ХХІ ғасырдың бастапқы кезеңі ендігі дәуірдің тек біліммен, ғылыммен ғана алға жылжитындығын көрсетіп берді. Адамзат қоғамында қалыптасқан бәсекенің ең күрделі түрі білім саласына ауысты."
Kazakh,bnews.kz,2011/06/06,"«Жалпы алғанда, Ұлттық бірыңғай тест тапсыру қалыпты жағдайда өтуде, түлектерге барлық жағдай жоғары деңгейде жасалған», - деп атап өтті комиссия төрағасы Әбдімүтәліп Әбжаппаров."
