Language,Source,Date,Text
Korean,daejonilbo.com,2011/05/19,대전 대문중학교 역도 이용석 지도교사는 “최소 1개 이상의 금메달을 따내 역도 명문교의 맥을 반드시 이어나가겠다”고 자신감을 피력했다.
Korean,joinsmsn.com,2011/05/29,"이에 장훈 감독은 고수에 대해 ""처음 만났을 때 그만이 가지고 있는 인간적인 순수함과 바른 모습을 보고 과연 저 사람을 어떻게 독하게 만들까 걱정을 하기도 했다""며 ""하지만 본격적으로 촬영이 시작되면서 극 중 인물과 함께 수많은 전투를 치러내며 강인함으로 채워져 가는 그의 모습이 우리가 원하던 변화된 수혁의 이미지 바로 그것이었다""고 강한 만족감을 표현했다."
Korean,joongdo.co.kr,2011/02/22,"특히, 휴공이나 폐쇄공에 대한 관리도 부실한 것으로 조사됐다."
Korean,chosun.com,2008/09/18,"이건 나중에 알아낸 정보인데 영화 '이유없는 반항'의 촬영지였던 그리피스 천문대 건물 오른쪽에 제임스 딘의 동상이 세워져 있다고 한다. 뭘 알아야지 보고 오지. 이건 홍콩 리펄스베이에서 용의 정기가 지나가는 구멍이 있는 아파트를 코앞에 두고도 제대로 못보고 온 것과 같은 꼴이라니까. ㅡ,.ㅡ"
Korean,hankooki.com,2009/07/26,"결혼 즈음에 부족한 자금은 매월 여유자금 100만원을 저축과 투자상품을 통해 연 8%의 추정 수익률을 적용할 경우 2년 후 2,500만원 정도의 자금 마련이 가능합니다. 현재 국민주택기금을 통한 직장인 전세자금대출은 연간소득 3,000만원 이하 무주택자의 경우 전용면적 85㎡ 이하 전세금액의 70% 이내에서 최고 6,000만원 한도로 연 4.5%의 이율이 적용되고 있습니다."
Korean,joinsmsn.com,2011/03/22,그는 올 시즌 평균 14.9득점·5.1리바운드를 올리며 KT의 사상 첫 정규리그 우승을 이끌었다. 송영진·김도수·표명일 등 주전 선수들이 줄부상을 당한 가운데 KT가 정규리그 우승과 역대 프로농구 최다승(41승)의 두 마리 토끼를 잡은 데엔 박상오의 활약이 결정적이었다.
Korean,chosun.com,2010/01/27,"일본항공 파산신청에 따라 법원으로부터 일본항공의 법정관리 권한을 부여받은 기업재생지원기구는 일본항공 주식을 100% 감자 후 상장 폐지, 파산 절차를 밟겠다고 밝혔다."
Korean,sportsseoul.com,2011/01/31,"이번 2차 비공개 테스트에서는 베르카닉스의 핵심 컨텐츠인 전투 시스템 업그레이드 버전과 한층 강화된 부스터 모드와 탈것, 새로운 인스턴트던전과 다양한 아이템 등이 선보여질 예정이다."
Korean,hankyung.com,2011/05/24,국제 신용평가회사 S&P가 21일 이탈리아 국가 신용등급 전망을 '안정적(stable)'에서 '부정적(negative)'으로 하향 조정해 이탈리아의 신용등급 자체가 내려갈 수도 있을 것으로 예상됐다.
Korean,joongdo.co.kr,2009/11/26,이날 밤 만공이 머무르고 있는 선학원(선학원)으로 만해 한용운이 찾아왔다고 한다. 찾아온 만해는 만공에게 대뜸 물었다.
Korean,chosun.com,2010/03/13,"●아기소나무(권정생 글, 김세현 그림)=달님만큼 키가 커서 가난하고 고단한 이들이 살 수 있는 초가집이 되고픈 아기소나무의 이야기. 고(故) 권정생 선생의 다른 작품들과 함께 시리즈로 나왔다. 초등학교 저학년. 9000원, 산하."
Korean,daejonilbo.com,2010/01/05,"순자는 인간은 사람들은 태어나면서부터 이익을 좋아하기 때문에 쟁탈이 생기고 사양하는 마음이 사라진다고 보았습니다. 맹자가 우물에 빠질 것 같은 어린 아이를 보면 누구라도 구하고 보는 도덕성으로 인간을 보았다면, 순자는 본능적이며 정욕적인 측면에서 인간을 바라보는 것입니다. 따라서 이러한 인간들은 그대로 두면 사회는 싸움과 혼란을 피할 수가 없습니다."
Korean,dynews.co.kr,2010/06/17,"1986년 멕시코 대회 조별리그 1차전에서 아르헨티나에 1-3으로 졌고, 1990년 이탈리아 대회 조별리그 3차전에서는 우루과이에 0-1로 무릎을 꿇었다."
Korean,daejonilbo.com,2008/12/18,시간도 먹고 새소리도 먹고
Korean,khan.co.kr,2011/01/03,- 우리 사회가 끊임없이 ‘이어령’을 찾는 이유가 무엇인가.
Korean,hankooki.com,2011/01/25,"기아차는 24일 제주도 서귀포 해비치호텔에서 '신형 모닝(프로젝트명 TA)'을 공개하고 공식 판매에 들어간다고 밝혔다. 2004년 이후 7년 만에 선보이는 완전 변경 모델이다. 3년 4개월의 연구개발 기간에 1,800억원의 개발비가 투입됐다. 기아차는 올해 국내 10만대, 해외 12만대 판매를 목표로 하고 있다. 모닝은 출시 후 지금까지 내수 37만1,513대, 수출 75만4,903대가 팔렸다. 서영종 기아차 사장은 이날 ""신형 모닝은 차급을 뛰어넘는 성능과 최첨단 사양으로 경차 이상의 가치를 제공한다""며 ""국내외 경차 시장을 주도할 것""이라고 말했다."
Korean,hankooki.com,2008/03/08,"하하의 한 측근은 ""하하가 훈련소에 있는 4주일 동안 두 사람은 편지를 주고 받으며 보냈다. 특히 하하가 안혜경에게 많은 편지를 보낸 것으로 알고 있다""고 말했다."
Korean,joongdo.co.kr,2009/08/13,도로를 새로 뚫는 다든지 고치는 일은 어디까지나 가장 먼저 사람의 안전이 최우선 고려돼야함은 상식이다.
Korean,hankooki.com,2011/05/18,"5가지 해초로 만든 해초묵, 야생 다시마로 만든 정과, 뽕나무 잎, 줄기, 뿌리를 전부 넣어 달인 뽕나무 차 등 재료를 가공하는 방식도 다양해 지루하지 않아서 좋다."
Korean,hankooki.com,2008/10/29,이 같은 소식이 전해지면서 네티즌은 정부의 무책임한 세금 낭비라는 비판의 목소리와 함께 강병규가 적절한 사과를 하지 않았다고 비난의 목소리를 높였다.
Korean,dynews.co.kr,2011/04/13,"SBS ‘신기생뎐'에서는 주인공 사란(임수향)이 입양아이고, MBC 주말극 ‘사랑을 믿어요'의 윤희(황우슬혜)도 어린 시절 사고로 부모님을 여의고 나서 당시 담임 선생님에게 입양돼 성장했다. 사란과 윤희 모두 의붓 부모로부터 사랑받으며 자라났다."
Korean,donga.com,2009/03/23,"GM대우자동차는 23일부터 다음 달 18일까지 전국 428개 정비 네트워크에서 봄맞이 차량 점검 행사인 ‘참∼서비스 새봄맞이 캠페인’을 진행한다고 22일 밝혔다. GM대우차는 행사에 참여하는 고객에게 차량 무상 점검을 해주고 수리 시 공임 10%를 할인해준다. 무상점검 항목은 엔진오일·필터, 에어클리너, 에어컨필터, 벨트류(타이밍벨트 제외), 에어컨 등 5가지. 080-728-7288"
Korean,sportsseoul.com,2011/04/12,◆ 나들이 음식과 함께 즐기기 좋은 와인
Korean,khan.co.kr,2011/01/17,한편 ‘마프’는 방송 4회만에 시청률 20%를 넘어서며 인기를 얻고 있다. ‘안구정화 커플’로 불리는 김태희-송승헌의 코믹 커플 연기와 함께 황실 재건이라는 독특한 상황과 다양한 볼거리로 시청자들의 눈길을 사로잡고 있다.
Korean,moodeungilbo.co.kr,2010/08/23,이곳 홀리데이 인 호텔은 결국 광주시민의 호텔이다. 이 지역민과 함께 할 것이며 이 지역 경제 발전에 도움은 물론 관광 인프라 구축에 한 축을 담당할 것으로 생각한다. 세계적인 호텔그룹이 지방에 오픈한 것은 이곳 광주가 처음이다. 그런만큼 여러시민여러분의 아낌없는 성원과 격려를 기대한다.
Korean,khan.co.kr,2008/12/25,"지난 한 해 동안 이명박 정부가 지향해 왔던 극단적 시장자유주의와 그것이 추진되는 방식은 이러한 사실을 확신시켜 주었다. 지나치게 편향된 재벌기업 위주의 정책, 대규모의 감세정책, 그에 따른 복지기능의 마비, 사회 공공재까지 포함하는 무차별적 민영화, 경쟁 위주의 교육과정 재편과 같은 정책들의 추진은 실용을 표방하고 출발한 이 정부에서 자유라는 가치가 소수 특권층을 위한 강고한 이념의 이름이 되어버렸다는 것을 극명하게 보여주었다."
Korean,hankooki.com,2009/09/29,"과일과 견과류를 나열하는 5열에서 지켜야 할 법칙은 조율시이(棗栗梨)와 홍동백서(紅東白西)다. 여기에 맞춰 좌측부터 대추와 밤, 배(사과), 감(곶감) 순으로 놓으면 되며 오른쪽 끝에는 과자류를 올린다."
Korean,donga.com,2008/06/23,책을 집필하고 있는 팩스턴 씨는 “북한 사람과 한국 사람은 기질이 비슷하다. 착하고 정이 많고 열정적이다”라고 말했다.
Korean,hankooki.com,2007/08/23,'기가 막히는군! 집으로 출장을 온다는 건가? 도대체 어떻게 된 나라야?'
Korean,hankyung.com,2010/05/06,"방송통신심의위원회(위원장 이진강, 이하 방통심의위)가 KBS 2TV 월화드라마 '부자의 탄생'에 대해 간접광고 규정 위반으로 제재 조치를 의결했다."
Korean,chosun.com,2009/02/02,"한편 타이완관광청에서는 현재 개별여행객들을 대상으로 유람선 무료 탑승권, 타이베이 요요카(이지카드, 버스·MRT 등이 할인된다), 온천권 등을 제공하고 있다."
Korean,hankooki.com,2011/05/29,그는 학교가 바뀌려면 교사들의 공동체인 '배움의 공동체' 구축이 중요하다고 주장한다.
Korean,dynews.co.kr,2011/05/11,최진행은 우선 1회와 3회 각각 2점 대포를 터트리며 연타석 홈런을 작성했다. 5회 세 번째 타석에서 볼넷을 골라낸 최진행은 7회 또다시 홈런포를 가동했다.
Korean,dynews.co.kr,2011/04/24,한편 이 군수는 유엔 평화정신의 실천을 위한 지구촌 불우어린이 돕기 행사로 유니세프 기금 1300만원을 모아 박동은 유니세프 총장에게 전달했다.
Korean,chosun.com,2010/02/01,"나는 지난해부터 여러 다양한 분야의 학자들과 함께 교육과학기술부의 지원을 받아 문진(問津)포럼이란 걸 꾸리고 있다. '문진'은 공자가 제자 자로(子路)에게 ""나루터가 어딘지 물어오라""며 한 말로 '논어'의 미자(微子)편에 나오는 표현이다. 강 건너에 있는 목적지에 가려면 반드시 거쳐야 하는 나루터는 이 시대의 인문사회학과 자연과학이 꼭 함께 찾아야 할 길목이다."
Korean,chosun.com,2011/05/23,"예보는 또 다수 저축은행의 매각 성공을 위해 7개 저축은행을 3개 패키지로 묶어 입찰을 진행하기로 했다. 중앙부산과 부산2, 도민 등 3개 저축은행이 묶어 팔리고 전주와 부산저축은행, 대전과 보해저축은행 등으로 묶음(패키지)이 구성됐다."
Korean,hankooki.com,2009/10/22,"현대차는 현재 신형 플랫폼 6개, 구형 12개로 운영하고 있지만 앞으로 이 18개 플랫폼을 6개로 줄이는 방식으로 원가절감을 꾀할 계획이다."
Korean,chosun.com,2011/02/16,오는 3월 10일 단독 내한 공연을 앞둔 영국의 여성 싱어송라이터 코린 베일리 래는 최근 연합뉴스와 인터뷰에서 지난해 여름 ’지산밸리 록 페스티벌’ 참가차 한국을 방문한 경험을 이렇게 회상했다.
Korean,donga.com,2009/03/25,화장을 많이 하면 여드름은 악화된다. 악화된 여드름을 가리려고 더욱 진한 화장을 하게 된다.
Korean,donga.com,2011/01/10,"어찌 됐든 이제 그 386세대들이 체육계에서도 입김을 내고 있다. 기자와 입사 동기이면서 동년배인 강승규 대한야구협회장은 고교야구를 살리기 위해 다양한 아이디어를 내놓고 있다. 나중에 친구가 된 안민석 의원은 학교체육을 정상화하기 위한 법률 입안에 힘을 쏟고 있다. 송영길 인천시장은 2014년 인천 아시아경기의 성공적인 개최, 이광재 강원도지사는 2018년 평창 겨울올림픽 유치에 공을 들이고 있다. 얼마 전에는 학번으로 한 해 밑인 류중일 감독이 삼성 야구단 사령탑이 됐다. 다른 프로 스포츠엔 이미 후배 감독이 많다."
Korean,hankooki.com,2010/12/22,"'1박2일' 김영식 PD는 스포츠한국과 전화 통화에서 ""금전적으로 제작 협찬이나 지원을 받은 일은 전혀 없다""고 말했다.'1박2일'이 지방자치단체 등 외부로부터 제작 지원금이나 제작 협찬을 제공받았다면 3년 동안 프로그램을 끌어올 수 없었다는 게 김영식 PD의 주장이다."
Korean,chosun.com,2011/03/14,"항공업계 관계자는 ""정비 불량으로 여객기가 회항하는 경우는 1년에 몇건 있는 정도""라며 ""국가원수를 태운 전용기가 정비 불량으로 회항한 경우는 외국 사례도 들어보지 못했다""고 말했다. 이런 맥락에서 정비 및 관리 책임 문제가 나오고 있다."
Korean,daejonilbo.com,2010/07/20,"인터넷을 하다 보면 종종 동물을 학대하는 동영상을 보게 된다. 햄스터를 믹서기에 넣고 간다거나, 길 잃은 개에 불을 붙여 화상을 입힌다거나, 고양이의 머리에 못질을 한다거나, 개를 오토바이에 묶고 전속력으로 달리는 영상들은 강자인 인간이 약자인 동물을 괴롭히는 전형적인 예이다."
Korean,hankooki.com,2010/03/05,재범의 탈퇴로 궁지에 몰린 2PM이 타 팬덤의 공격 대상으로 내몰리고 있어 충격을 주고 있다. 2PM과 경쟁 관계에 있는 타 아이들 그룹의 팬들이 '2PM 흔들기'를 벌이고 있다는 지적이 이어지고 있다.
Korean,hankyung.com,2009/08/04,연예인 몸매는 타고난다구요? 천만에‥
Korean,hankooki.com,2011/03/07,이날 증시의 약세는 유가 상승 우려가 다시 불거지면서 외국인들의 ‘팔자’로 돌아섰기 때문이다. 지난 주말 리비아 내전사태가 악화되면서 뉴욕상업거래소에서 서부텍사스중질유(WTI) 가격은 배럴당 104.42달러로 오르며 2008년 9월 이후 최고치를 기록했다.
Korean,joinsmsn.com,2011/03/11,시위대는 그러나 살레 대통령의 조치가 충분치 않고 이미 늦었다고 비핀하며 대통령의 즉시 퇴진을 요구했다.
Korean,hankooki.com,2011/02/09,GM대우는 군산공장에서 생산하는 올란도를 전 세계 100개국에 수출할 계획이다.
Korean,joongdo.co.kr,2011/01/06,"여기에는 충청내륙고속화도로 기본설계비 30억원, 청주국제공항 활주로 연장 기본조사비 10억원, 북측진입로 개설 용역비 5억원, 괴산~음성간 국도 4차로 착공비 20억원, 의과학 지식센터 건립비 15억원으로 향후 총 2조850억원의 신규 사업을 시행하는 발판이 될 것이다."
Korean,hankooki.com,2011/03/07,광교는 선호도가 높지만 파주와 김포신도시는 그린벨트 보금자리지구에 밀려 인기가 떨어질 것으로 우려된다.
Korean,joongdo.co.kr,2010/12/20,"초창기=예수 그리스도의 교훈을 한국 국민 일상생활에 적용하고자 노력했고, 이 봉사사업에 지도자가 될 기독교 남녀 신자를 훈련하고 요구호자를 수용·구호함으로써 사회사업을 통해 예수 그리스도의 정신을 나타내고자 했다."
Korean,joongdo.co.kr,2009/11/26,"시간대별로, 대전 전 지역을 돌아다니다 보니 학생들은 학교에서 시간에 맞춰 정류장에서 시내나, 집으로 돌아가면 되는 것이다."
Korean,chosun.com,2010/09/07,"▶ 만화 잡지 등 엔터테인먼트, 유아 교육 컨텐츠는 스마트폰, 태블릿 PC"
Korean,itimes.co.kr,2011/02/07,2011년에는 경기도내 모든 장애학생들이 늘해랑 학교에서 제공하는 신바람 나는 교육에 푹 빠져보기를 기대해 본다.
Korean,joinsmsn.com,2011/05/26,-유네스코 등재 순간 어떤 생각이 들었나.
Korean,joongdo.co.kr,2011/05/18,여러분들은 어느 당이 제일 많이 애를 썼다고 생각하시는지요?
Korean,kado.net,2011/05/23,"반면에 능력과 재력으로 군림하는 남자가 아니라 당신의 가장 든든한 쉼터에 한 그루 나무가 되겠다는 남편, 당신이 일터에서 돌아오면 피곤한 육체와 영혼이 편히 쉴 수 있도록 향내 나는 그런 집으로 만들겠다는 아내, 이러한 부부가 되겠다는 아름다운 맹세도 해 보았는지…"
Korean,dynews.co.kr,2011/03/24,그렇다면 국민의 먹거리인 식량은 어디에 자리매김 될 수 있을까. 개인적으로는 ‘사람’ 문제 못지않게 국가의 백년대계로써 인식하고 문제를 풀어가야 한다고 본다. 곡물에 대한 국내외 상황을 살펴보자.
Korean,khan.co.kr,2011/02/24,황 감독은 강도높은 훈련이야말로 팀이 발전하는 지름길이라며 앞으로도 ‘악역’을 자처하겠다고 선언했다.
Korean,chosun.com,2007/11/21,"하늘정원, 바베큐 시설이 아직 문을 열지 않았고, 스파에서도 일부 마사지만 가능해, 이 스파는 아직 서비스의 여지가 많이 남았다. 공사는 연말 내 마무리 될 예정. 피트니스 센터의 시설은 훌륭해서, 운동화만 갖고 들어갈 수 있다면 강남의 고급 피트니스센터 못지 않을 것. 회원제로 전환하는 연말연시 전에만 찜질방 손님들에게 무료 개방한다. 구내식당은 셀프 서비스로 미역국, 해물라면 등 일반적 메뉴에, 보쌈, 맥주까지 판다."
Korean,hankooki.com,2007/11/02,강균성은 춤의 비결을 묻자 숨겨진 선생님의 존재를 밝혔는데요. 강균성의 춤 선생님은 다름 아닌 월드스타 비였습니다.
Korean,chosun.com,2010/01/01,그러니까 위에는 Green이라는 강물이 흐르고 동굴 밑으로는 Echo라는 강물이 흐르는 셈이다. 동굴 속의 온도는 1년 내내 화씨로 54도를 유지하고 있으며 제일 큰 방의 폭은 200피트이고 천정 높이는 192피트이며 제일 깊은 구덩이는 105피트나 된다.
Korean,donga.com,2001/05/30,“야! 그런다고 주가가 오르나? 도대체 무슨 정보지였어?”
Korean,joinsmsn.com,2010/04/05,"장 누벨, 렘 쿨하스 등 대표적 건축가의 작업을 주제로 진행하는 패밀리 워크숍. 건축 모형을 감상하고 리움미술관 내부를 투어한다. 이후 가족 모두 건축가가 돼 다양한 재료를 이용해 리움미술관의 건축 모형을 제작하는 시간을 갖는다. 둘째, 넷째 토요일과 일요일 오전에 진행된다."
Korean,khan.co.kr,2010/08/10,"""솔직히 감독님이 조금 의식된다. 대표팀과 경남은 다른 곳이고, 감독님도 냉철하셔야 하니 그런 점을 충분히 이해해야 한다""면서도 ""대표팀에 빨리 적응해야 할 것 같다""고 긴장했다."
Korean,chosun.com,2010/02/01,고대 중근동(中近東) 언어와 역사 전문가인 조철수(60) 박사가 《예수 평전》(김영사)을 펴냈다. 기원전 3세기부터 예수 당시까지 활동한 유대교 현자들과 랍비들이 쓴 문서 그리고 사해(死海)문서 800여점과 1000여편의 논문을 분석한 결과를 912쪽에 이르는 두툼한 분량에 담은 역저이다.
Korean,joongdo.co.kr,2009/11/26,고등학교를 졸업하고 연기를 하고 싶어 매니지먼트사를 찾았고 오디션을 수없이 보다가 ‘…하이킥’의 행운을 잡았다. 어쩌면 이번 시트콤이 정일우에겐 연기자로서의 하이킥을 위한 준비 단계가 될지 모른다.
Korean,khan.co.kr,2010/09/01,"롯데 제리 로이스터 감독은 ""그동안 포수 2명이다보니 장성우마저 다칠까봐 투입하고 싶어도 머뭇거렸다. 그래서 포수 한 명을 더했다""고 설명했다."
Korean,itimes.co.kr,2011/05/02,"최근의 기사 한 토막이 먼 기억을 불러일으켜 온다. 세기적 무희(舞姬) 최승희 탄생 100주년을 기리는 전시회 소식이 그것이다. 그가 누구인가. 일찍이 국제무대에 이름을 떨침으로서 식민지 동포에게 긍지를 심어준 당대의 아이콘이 아니던가. '설국'(雪國)의 가와바타 야스나리, 피카소, 장 콕토 등 기라성 같은 지성들이 적극 후원했음에서야."
Korean,joinsmsn.com,2011/05/30,"김율리 서울백병원 신경정신과 교수는 ""왜곡된 사회적 가치를 단번에 바꾸기란 어렵다""면서도 ""자신을 존중하고 자신만의 영역에서 성취감을 느끼는 것이 거식증 예방에 도움이 된다""고 조언했다. 【서울=뉴시스】"
Korean,chosun.com,2008/08/12,"텐쯔산에서 셔틀버스를 타고 능선길을 따라가면 원자제가 나타난다. 동쪽에서 서쪽으로 이어진 기기묘묘한 바위 봉우리들이 자연 그대로의 자연미를 느끼게 한다. 그 풍경이 황홀해 넋이 빠진다는 미혼대, 2개의 바위 봉우리가 꼭대기에 다리를 놓은 듯 연결된 천하제일교가 장관이다. 특히 천하제일교는 연인들이 영원히 변치 말자는 뜻에서 서로의 이름을 적은 자물쇠를 매다는데, 열쇠는 천길 낭떠러지 아래로 버린다고 한다."
Korean,hankooki.com,2006/10/31,▲ 할머님의 교육 방법이 대단하다고 들었는데.
Korean,hankooki.com,2009/02/02,"중국은 21세기 들어 자국기업의 글로벌화를 위해 해외기업의 인수를 통한 외형확대 및 기술확보를 추진해 왔으나, 최근 글로벌 금융위기의 풍파로 롄샹의 경우처럼 심각한 경영난에 처하거나 투자 프로젝트 자체를 취소하는 사례가 늘고 있다."
Korean,hankooki.com,2011/03/02,서먼 사령관은 버락 오바마 대통령의 최종 지명절차와 상원 인사청문회 등을 거쳐 오는 6월께 한국에 부임할 것으로 예상되며 통상 임기인 3년간 한미 연합사를 지휘할 것으로 보인다.
Korean,chosun.com,2011/01/31,레오의 아내 찾기는 그의 환자인 하비의 실종과 맞물려 더 혼란스러워진다. 레오는 왕립 기상학회의 비밀요원이라고 믿는 하비가 실종된 직후 가짜 아내가 나타났다는 사실에 의문을 품는다.
Korean,sportsseoul.com,2011/05/07,설문 조사에서 1위를 차지한 사실이 되레 굴욕이 된 경우도 있다. '빅뱅' 대성(22)은 지난 4월 벅스뮤직에서 진행한 설문 '블랙데이에 혼자 자장면 먹을것 같은 가수'로 뽑혔다. 대성은 득표율 37%로 '제국의아이들' 광희와 '2AM' 창민을 따돌리며 1위에 올라 주목 받았다. 최고 인기 아이돌의 멤버지만 블랙데이를 외롭게 보낼 스타로 뽑혀 웃음을 줬다.
Korean,hankooki.com,2010/12/21,"위기관리비서관실은 국가 위기 발생시 초동 대응을 범부처 차원에서 지휘하고 단기적 처방까지 제시하며, 평시에는 부처별 위기대비 체계와 위기관리 매뉴얼을 점검.강화하는 역할을 맡는다."
Korean,joongdo.co.kr,2011/01/30,"""용래는 지금봐도 그렇지만 욕심이 없던 선수였어요. 대회에 나가서도 과감하게 골문 앞에서 슛을 날려도 되는 상황이었지만. 그때마다 선배들에게 항상 밀어주고 양보를 했죠. 당시 우리 팀에는 없어서는 안 되는 선수였어요."""
Korean,hankooki.com,2011/01/27,허남성 국가위기관리연구소 소장은 '북한의 안보위협에 따른 외교적 대책: 대북정책의 조정'이란 주제발표를 통해 북한의 안보위협이 심화할 가능성이 있지만 외교적 수단으로 이를 해결하기엔 한계가 있다고 주장했다.
Korean,sportsseoul.com,2010/03/16,지난 2002년 12월 설립된 넥슨의 일본법인은 본격적인 사업이 진행된 2005년부터 지난해까지 매년 48%의 성장률을 기록하며 일본 온라인게임사 1위 자리에 우뚝섰다.
Korean,joinsmsn.com,2011/05/27,"지난해 옵션쇼크 때 주식시세조종 혐의로 금융감독원으로부터 정직 처분을 받은 한국 도이치증권 상무가 처분에 불복, 행정소송을 제기했다."
Korean,joongdo.co.kr,2010/09/14,"레이디 가가는 13일 오전 10시(한국시각) 미국 LA 노키아 시어터에서 열린 2010 MTV VMA에서 올해의 비디오(Video Of The Year), 최우수 여성 비디오(Best Female Video), 최우수 최우수 댄스 뮤직 비디오(Best Dance Music Video) 등 8개 부문에서 수상하는 기염을 토했다."
Korean,chosun.com,2010/09/03,2 목을 좌우로 8회씩 돌린다. 부교감신경이 자극된다.
Korean,hankooki.com,2010/04/29,"전반적인 가격 상승세로 고가 주택도 크게 늘어났다. 공시가격 9억원 초과 공동주택은 총 8만5,362가구로 지난해 5만9,972가구에 비해 42.3% 증가했다. 6억원 초과~9억원 이하는 17만3,518가구로 지난해 대비 29.3%, 3억원 초과~6억원 이하는 84만8,689가구로 10.3% 각각 늘었다."
Korean,joongdo.co.kr,2011/04/21,"⑥ GS칼텍스(주)직영목련점 (1,898원) 대전 동구 가양동345-19 (04/21 07:21 기준)"
Korean,joongdo.co.kr,2009/11/26,"대전시도 올해 경영안정자금 342억 원, 중소기업 기술개발 및 상용화 700억 원 등을 투자하고 중소기업 제품 공공구매 물량도 3700억 원으로 확대한다."
Korean,naeil.com,2010/11/04,"국제 관광업계는 2020년, 즉 앞으로 10년 후면 중국의 해외 여행객이 연 1억3000만 명으로 늘어날 것이라고 예측한다. 이건 인류 역사상 유례가 없었던 사람의 이동이다. 기업은 기회로 생각할 수 있지만, 국가 전략적 차원에서는 덩달아 날뛸 일만은 아니지 않을까."
Korean,chosun.com,2008/10/27,인생의 하이라이트라 할 수 있는 결혼식이 사이판에서 열린다면 어떨까. 최근 PIC 사이판 선셋 채플에서의 결혼식이 동남아권 젊은 부부들에게 최고의 인기를 얻고 있다. 사이판 해변에 자리한 PIC 사이판 선셋 채플은 남국에서의 로맨틱한 결혼식으로 평생 잊지 못할 추억을 선사한다. 일몰의 감동이 함께하는 결혼식과 함께 총 40여 가지의 각종 레저스포츠를 한자리에서 즐길 수 있는 PIC 사이판은 산 안토니오 비치에 자리하고 있는 최적의 휴양지다.
Korean,khan.co.kr,2010/12/30,골도 교체된 선수들로부터 나왔다. 한국이 파상공세를 퍼붓고 있던 후반 37분. 구자철이 문전으로 패스한 볼을 문전에 있는 유병수가 받았고 유병수는 오른쪽 빈 공간으로 이동하는 지동원에게 땅볼패스를 찔러줬다. 지동원은 침착한 볼 컨트롤로 상대 수비수 한 명을 제친 뒤 정확한 왼발슈팅으로 골을 뽑았다. 최근 한국의 A매치 2경기 연속 무득점을 끊는 골이었다. 한국은 이 골로 승리했지만 공격요원들을 한꺼번에 너무 많이 넣어 역습에서 위기를 자초하는 모습도 연출됐다.
Korean,joinsmsn.com,2011/05/25,"액화석유가스(LPG) 업체 E1은 자사의 주유카드인 ‘오렌지카드’ 사용 고객을 대상으로 21명에게 100만 포인트를 주는 등의 경품행사를 한다. 5월 21일~7월 21일 사이 25만원어치 이상을 넣어야 응모할 수 있다. 2등 210명에게는 프로스펙스R 커플러닝화, 3등 210명에게는 5만원 현대 기프트카드 등이 돌아간다."
Korean,chosun.com,2009/12/19,프론트 데스크를 지키고 있는 지배인에게 식사할 곳과 구경할 만한 곳을 추천해달라고 물으니 너무나 많은 곳을 알려준다.
Korean,chosun.com,2009/06/08,"◇ 연극 우리, 테오와 빈센트 반 고흐 = 장 므노(Menaud) 원작. 원제는 ’Nous, Theo et Vincent Van Gogh’. 오증자 번역. 극단 산울림 창단 40주년 기념 공연 시리즈의 두번째 작품이다."
Korean,khan.co.kr,2010/06/23,LG는 7회 선두타자 권용관의 중월 솔로홈런에 이어 1사 2루 이진영의 우중간 2루타로 5-1로 달아난 뒤 2사 만루 조인성의 중월 만루홈런까지 보태 대량 득점하며 이번 시즌 9차전만에 SK에게 첫승을 거뒀다.
Korean,joongdo.co.kr,2011/05/27,영국 애견협회(Kennel Club) 웹사이트에서 제공하고 있는 개전용 짝찾기 서비스는 개들이 유전적으로 문제가 있거나 병약한 강아지를 낳지 않도록 교배 전 서로의 건강상태와 유전적 다양성 등을 확인할 수 있도록 시작됐다.
Korean,joongdo.co.kr,2010/12/27,그러나 한번 잃어버린 시간은 되돌아오지 않는다. 시위를 떠난 화살 같다. 현재를 깨닫는 순간은 이미 과거다. 엄격한 의미에서 현재는 없다. 시간은 영원히 한 번밖에 없다. 시간의 역설이지만 불변의 진리다. 역설의 의미를 깨닫는 사람만이 순간을 붙잡는다. 프랑스 시인 랭보는 “불행 중 다행히도 인생은 단 한 번뿐”이라고 읊었다. 단한 번뿐인 생명이기에 가치 있게 살아야 한다는 뜻이다. 허송세월 하지 말라는 뜻일 게다.
Korean,daejonilbo.com,2011/01/24,고혈압약을 먹고 혈압이 정상으로 되어도 멋대로 약 먹기를 중단하면 안 된다. 약을 중단하면 혈압은 금방 다시 올라간다.
Korean,khan.co.kr,2010/10/01,경기에 대한 집중력은 경기를 대하는 태도에서 나온다. 롯데는 외야 미팅을 통해서 경기에 집중하는 태도를 다잡았다. 홍성흔의 한 마디는 선수단 전체의 분위기를 그러모을 수 있었다. 롯데의 ‘태도’는 경기에서 드러났다. 발목이 아파 경기 중에도 진통제를 먹은 이대호는 고비 때마다 호수비를 보이며 상대의 흐름을 끊었다. 외야 수비가 약점으로 지적됐던 좌익수 손아섭은 거짓말 같은 송구로 주자 양의지를 잡아냈다. 로이스터 감독은 “그 호수비가 경기를 세이브했다”고 말했다.
Korean,chosun.com,2011/04/26,결국 관저 직원들은 장난감 쥐를 던져주며 래리를 훈련시켜야 했다. 두 달 만에 훈련 성과가 나타났다. 지난주 금요일 래리가 쥐 한 마리를 잡아 총리 비서 앞에 놓고 간 것이다.
